Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
1->9:,3.631158,0.0,-,-,-,-,[-1.91e-04  2.22e-04  4.00e-06]
2->9:,3.364976,0.11,-,-,-,-,[-0.839109  0.796969  0.007854]
3->9:,3.203359,0.0,-,-,-,-,[-1.9e-05 -3.3e-05 -6.4e-05]
4->9:,2.585567,0.198,-,-,-,-,[-1.282538  1.218791  0.012094]
5->9:,2.191896,0.142,-,-,-,-,[-1.115851 -1.173069 -0.124456]
6->9:,1.846723,0.04,-,-,-,-,[0.645063 0.678255 0.071954]
7->9:,0.860849,0.0,-,-,-,-,[ 0.001478  0.001804 -0.030251]
8->9:,0.276765,0.0,-,-,-,-,[-3.0e-06  2.7e-05 -3.0e-05]
1->10:,3.828644,0.0,-,-,-,-,[ 2.e-06  1.e-06 -2.e-06]
2->10:,3.562462,0.0,-,-,-,-,[-4.70e-05 -4.90e-05 -1.08e-04]
3->10:,3.400844,0.0,-,-,-,-,[-1.e-05 -1.e-05 -0.e+00]
4->10:,2.783053,0.0,-,-,-,-,[1.1e-05 1.0e-05 5.6e-05]
5->10:,2.389382,0.0,-,-,-,-,[ 0.001873  0.002369 -0.039126]
6->10:,2.044209,0.0,-,-,-,-,[-0.00162  -0.002042  0.033776]
7->10:,1.058335,0.105,-,-,-,-,[-1.38361  -1.457052 -0.154471]
8->10:,0.47425,0.0,-,-,-,-,[ 8.e-06 -8.e-06  0.e+00]
9->10:,0.197486,0.0,-,-,-,-,[-3.e-06  8.e-06 -0.e+00]
