Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
4->6:,0.804846,0.0,-,-,-,-,[-3.5e-05  2.5e-05 -1.7e-05]
5->6:,0.373169,0.0,-,-,-,-,[-1.6e-05  2.5e-05  2.2e-05]
1->7:,2.662723,0.001,-,-,-,-,[0.072371 0.076105 0.008073]
2->7:,2.465861,0.0,-,-,-,-,[-7.2e-05 -5.2e-05  1.0e-06]
3->7:,2.267468,0.0,-,-,-,-,[6.e-06 6.e-06 9.e-06]
4->7:,1.682601,0.0,-,-,-,-,[ 6.e-06 -8.e-06 -2.e-06]
5->7:,1.250923,0.0,-,-,-,-,[ 1.2e-05 -1.6e-05  0.0e+00]
6->7:,0.877754,0.0,-,-,-,-,[1.e-06 6.e-06 0.e+00]
1->8:,3.321847,0.0,-,-,-,-,[ 4.68e-04 -4.02e-04 -4.00e-06]
2->8:,3.124986,0.049,-,-,-,-,[ 0.578115 -0.549031 -0.005396]
3->8:,2.926592,0.0,-,-,-,-,[-2.2e-05  4.6e-05  3.7e-05]
4->8:,2.341725,0.131,-,-,-,-,[-1.094828  1.040207  0.010299]
5->8:,1.910048,0.03,-,-,-,-,[0.551471 0.579362 0.061485]
6->8:,1.536879,0.034,-,-,-,-,[-0.651087 -0.684834 -0.072641]
7->8:,0.659124,0.0,-,-,-,-,[ 0.000438  0.000594 -0.009525]
1->9:,3.603229,0.0,-,-,-,-,[ 2.95e-04 -3.22e-04 -5.00e-06]
2->9:,3.406368,0.11,-,-,-,-,[ 0.830581 -0.788895 -0.007773]
3->9:,3.207974,0.0,-,-,-,-,[-1.6e-05 -4.0e-05 -6.5e-05]
4->9:,2.623107,0.205,-,-,-,-,[ 1.296087 -1.231718 -0.012224]
5->9:,2.191429,0.156,-,-,-,-,[-1.171011 -1.230992 -0.130605]
6->9:,1.818261,0.03,-,-,-,-,[0.562692 0.591611 0.062764]
7->9:,0.940506,0.0,-,-,-,-,[ 0.001494  0.001782 -0.030187]
8->9:,0.281382,0.0,-,-,-,-,[-1.0e-06 -2.3e-05  3.0e-05]
1->10:,3.696779,0.0,-,-,-,-,[ 3.e-06  1.e-06 -2.e-06]
2->10:,3.499918,0.0,-,-,-,-,[-4.80e-05 -4.90e-05 -1.17e-04]
3->10:,3.301524,0.0,-,-,-,-,[1.1e-05 1.1e-05 1.0e-06]
4->10:,2.716657,0.0,-,-,-,-,[1.1e-05 1.0e-05 6.2e-05]
5->10:,2.28498,0.0,-,-,-,-,[-0.001947 -0.002462  0.040662]
6->10:,1.911811,0.0,-,-,-,-,[ 0.001433  0.001806 -0.029871]
7->10:,1.034056,0.102,-,-,-,-,[1.379303 1.452699 0.154002]
8->10:,0.374932,0.0,-,-,-,-,[ 8.e-06 -9.e-06  0.e+00]
9->10:,0.09355,0.0,-,-,-,-,[ 4.e-06 -8.e-06  0.e+00]
